Make,Model,Price,ModelYear,FuelType,Reg,Kilometers,GearType,HorsePower
Ford,Mustang,259900,1965,Benzin,1965,18000,A,200
Ford,Focus,159900,2020,Diesel,2020,128000,A,120
Ford,Focus,199999,2020,Diesel,2020,77000,A,120
Ford,Focus,179779,2019,Benzin,2018,79000,M,125
Ford,Mondeo,127500,2016,Diesel,2016,170000,A,150
Ford,Fiesta,214700,2018,Benzin,2018,74000,M,200
Ford,Fiesta,219900,2023,Benzin,2023,4000,M,125
Ford,Focus,234900,2020,Benzin,2020,44000,A,125
Ford,Fiesta,114800,2014,Benzin,2014,65700,A,100
Ford,Fiesta,199900,2022,Benzin,2022,14000,M,125
Ford,Bronco,1558777,2023,Benzin,2024,149,A,335
Ford,Fiesta,134000,2019,Benzin,2019,66500,M,125
Ford,Mondeo,159900,2016,Benzin,2016,80000,M,160
Ford,Mustang,568900,2015,Benzin,2015,60800,A,421
Ford,Fiesta,114900,2017,Benzin,2017,76720,A,100
Ford,Fiesta,124500,2017,Benzin,2017,97000,A,100
Ford,Puma,272900,2023,Benzin,2023,13195,M,125
Ford,Focus,259500,2022,Benzin,2022,12000,M,125
Ford,Fiesta,69900,2014,Benzin,2013,132000,M,100
Ford,Focus,29900,2007,Benzin,2007,217000,M,100
Ford,Fiesta,219900,2023,Benzin,2023,100,M,125
Ford,Focus,119900,2015,Benzin,2016,131000,M,150
Ford,Fiesta,94500,2015,Benzin,2016,59000,M,100
Ford,Mustang Mach-E,534900,2023,El,2022,9450,A,487
Ford,Mondeo,129900,2015,Diesel,2015,193000,M,150
Ford,Focus,164900,2019,Diesel,2018,116000,A,120
Ford,Galaxy,339999,2020,Diesel,2020,137000,A,190
Ford,Fiesta,159900,2020,Benzin,2020,73000,M,125
Ford,Mustang Mach-E,448800,2023,El,2023,13,A,294
Ford,Mondeo,29900,2004,Benzin,2004,146000,A,150
Ford,Mustang Mach-E,324400,2021,El,2021,73000,A,269
Ford,Grand C-MAX,114800,2017,Benzin,2016,157000,M,100
Ford,Fiesta,99800,2017,Benzin,2017,115000,M,125
Ford,B-MAX,124800,2016,Benzin,2016,62000,A,105
Ford,Mustang Mach-E,334999,2021,El,2021,34000,A,294
Ford,Mustang Mach-E,294800,2021,El,2021,35920,A,269
Ford,C-MAX,24900,2009,Diesel,2009,256000,M,90
Ford,Mustang Mach-E,369900,2021,El,2021,23000,A,294
Ford,Fiesta,169900,2020,Benzin,2020,38100,M,125
Ford,Mustang Mach-E,329999,2021,El,2021,48500,A,294
Ford,Ka,38900,2014,Benzin,2014,156000,M,69
Ford,Focus,244700,2022,Benzin,2022,10000,M,125
Ford,Mustang Mach-E,475100,2022,El,2021,49000,A,487
Ford,Fiesta,124900,2019,Benzin,2019,91000,M,100
Ford,Focus,184800,2019,Benzin,2019,83000,A,125
Ford,Kuga,194900,2018,Diesel,2019,116000,A,120
Ford,Mustang Mach-E,284800,2022,El,2022,49500,A,269
Ford,Fiesta,69900,2016,Benzin,2016,124200,M,80
Ford,S-MAX,174900,2015,Benzin,2016,157000,M,160
Ford,Focus,194900,2021,Diesel,2021,131000,A,120
Ford,S-MAX,259900,2020,Diesel,2020,107000,A,190
Ford,S-MAX,439900,2020,Diesel,2020,57000,A,240
Ford,Fiesta,83800,2018,Diesel,2018,128000,M,85
Ford,Kuga,199800,2018,Diesel,2018,91000,A,120
Ford,Kuga,194900,2017,Benzin,2018,99600,M,150
Ford,S-MAX,289900,2020,Diesel,2019,149000,A,150
Ford,Mondeo,209900,2019,Diesel,2019,72000,A,180
Ford,Focus,119900,2017,Benzin,2017,65000,M,100
Ford,Fiesta,59900,2014,Benzin,2014,164000,M,80
Ford,Fiesta,199000,2023,Benzin,2023,3000,M,125
Ford,Focus,149900,2018,Diesel,2018,134000,A,120
Ford,Fiesta,74900,2015,Benzin,2015,132000,M,125
Ford,Focus,129900,2017,Benzin,2017,145000,M,125
Ford,Mustang Mach-E,449800,2022,El,2022,33000,A,487
Ford,Mondeo,219600,2019,Diesel,2019,96000,A,190
Ford,Fiesta,77900,2017,Benzin,2016,128000,M,100
Ford,Puma,264700,2023,Benzin,2023,5500,M,125
Ford,Fiesta,139900,2018,Benzin,2018,68000,M,100
Ford,Mustang Mach-E,549900,2022,El,-,(ny bil) 50,A,487
Ford,Focus,69900,2011,Benzin,2011,178000,M,150
Ford,B-MAX,94800,2015,Benzin,2016,138000,M,100
Ford,Focus,224800,2019,Benzin,2019,21500,M,182
Ford,Focus,25000,2008,Benzin,2008,185000,M,100
Ford,Focus,209900,2019,Benzin,2019,76000,A,182
Ford,S-MAX,199900,2018,Diesel,2018,176500,A,150
Ford,Mondeo,79900,2011,Benzin,2011,206000,A,203
Ford,Mustang Mach-E,439900,2023,El,2022,8000,A,487
Ford,Fiesta,149900,2019,Benzin,2019,68000,M,140
Ford,S-MAX,279900,2016,Benzin,2016,74000,A,240
Ford,Puma,229900,2020,Benzin,2020,18000,A,125
Ford,Focus,117800,2018,Benzin,2018,129000,M,125
Ford,Focus,94800,2014,Benzin,2014,141000,M,125
Ford,Mondeo,51900,2010,Diesel,2010,220000,M,140
Ford,S-MAX,249700,2020,Diesel,2020,126000,A,190
Ford,Fiesta,249900,2023,Benzin,2023,6000,A,125
Ford,Focus,19990,2009,Diesel,2009,373650,M,109
Ford,EcoSport,149900,2018,Benzin,2018,111000,M,125
Ford,Focus,42900,2006,Benzin,2006,190000,M,145
Ford,Mustang Mach-E,459900,2023,El,2023,2000,A,294
Ford,Mondeo,152800,2016,Benzin,2016,155000,A,160
Ford,Focus,244900,2020,Diesel,2019,74000,A,150
Ford,Focus,94900,2017,Diesel,2017,196000,M,120
Ford,Fiesta,84900,2016,Benzin,2015,146000,M,125
Ford,C-MAX,51900,2009,Diesel,2009,157000,M,109
Ford,Focus,189900,2019,Diesel,2019,34000,M,120
Ford,Mustang Mach-E,299990,2021,El,2021,15800,A,269
Ford,Fiesta,164900,2020,Benzin,2020,37000,M,95
Ford,Mondeo,157995,2017,Benzin,2017,99000,A,160
Ford,Focus,134800,2016,Benzin,2015,110000,M,150
Ford,Mondeo,134800,2016,Benzin,2016,153000,M,160
Ford,Mondeo,144800,2017,Benzin,2017,163000,M,160
Ford,C-MAX,104900,2017,Benzin,2017,147000,M,125
Ford,Fiesta,169900,2021,Benzin,2020,45000,M,125
Ford,Fiesta,226980,2022,Benzin,2022,2000,A,125
Ford,Focus,179500,2019,Benzin,2019,142000,A,150
Ford,EcoSport,139500,2018,Benzin,2018,41000,M,140
Ford,Focus,184900,2020,Diesel,2020,113300,A,120
Ford,Focus,89900,2015,Benzin,2015,142000,M,100
Ford,Kuga,229900,2017,Benzin,2017,108000,A,182
Ford,Kuga,157900,2016,Benzin,2016,104500,M,150
Ford,Fiesta,24900,2011,Diesel,2011,297000,M,95
Ford,Fiesta,89900,2014,Benzin,2014,78000,M,100
Ford,Focus,109800,2016,Benzin,2016,127000,M,125
Ford,Fiesta,77777,2014,Benzin,2014,103500,M,125
Ford,Fiesta,104900,2016,Benzin,2017,40000,M,125
Ford,Focus,169500,2019,Diesel,2019,97000,A,120
Ford,C-MAX,119900,2016,Benzin,2015,86000,M,125
Ford,Fiesta,99900,2016,Benzin,2016,77000,M,100
Ford,Mondeo,94700,2015,Diesel,2015,259000,M,115
Ford,Fiesta,71900,2014,Benzin,2013,96000,M,100
Ford,C-MAX,69900,2014,Diesel,2014,229000,M,115
Ford,Fiesta,194900,2023,Benzin,2023,8600,M,125
Ford,S-MAX,179980,2015,Diesel,2016,168500,A,150
Ford,Focus,49900,2009,Diesel,2009,180000,M,90
Ford,Mondeo,24900,2004,Benzin,2004,287000,M,170
Ford,Fiesta,49900,2012,Benzin,2012,114000,M,60
Ford,Focus,229400,2020,Benzin,2022,16000,M,125
Ford,Mondeo,14900,2004,Benzin,2004,213000,M,125
Ford,Mondeo,86900,2015,Diesel,2015,220000,M,115
Ford,C-MAX,89900,2014,Benzin,2014,135000,M,125
Ford,Fiesta,66300,2014,Benzin,2014,157000,M,100
Ford,Fiesta,139500,2020,Benzin,2020,94000,M,125
Ford,Fiesta,129900,2017,Benzin,2017,29000,M,125
Ford,Mustang,399800,2015,Benzin,2016,24000,M,317
Ford,S-MAX,189900,2018,Diesel,2018,162800,A,180
Ford,Fiesta,86900,2014,Diesel,2014,88000,M,75
Ford,Focus,234800,2020,Diesel,2020,35000,A,120
Ford,Focus,139900,2018,Benzin,2017,138100,A,125
Ford,Mustang Mach-E,299500,2021,El,2021,40000,A,269
Ford,C-MAX,89700,2016,Diesel,2016,170200,M,105
Ford,Mondeo,159900,2016,Benzin,2016,111000,A,160
Ford,Focus,149700,2019,Diesel,2019,141000,M,120
Ford,Puma,209800,2020,Benzin,2020,64000,M,155
Ford,Mustang Mach-E,469900,2023,El,2024,25,A,294
Ford,Fiesta,104900,2016,Benzin,2016,69000,M,125
Ford,Focus,149900,2018,Benzin,2017,126000,M,125
Ford,Focus,139900,2016,Benzin,2016,82000,A,150
Ford,C-MAX,44900,2010,Diesel,2010,199000,M,109
Ford,Fiesta,189900,2023,Benzin,2023,10000,M,125
Ford,Fiesta,109900,2018,Benzin,2018,167000,M,100
Ford,Mustang Mach-E,444900,2023,El,2024,15,A,315
Ford,Mondeo,24800,2006,Benzin,2006,189000,M,125
Ford,Mustang Mach-E,439900,2022,El,2022,27000,A,487
Ford,B-MAX,129900,2017,Benzin,2017,55000,M,125
Ford,Focus,179990,2019,Benzin,2019,84500,A,125
Ford,S-MAX,179500,2016,Diesel,2016,176000,A,150
Ford,Mustang,279900,1973,Benzin,1973,94000,A,240
Ford,Mondeo,219600,2018,Diesel,2019,95000,A,150
Ford,Explorer,379900,2024,El,-,(ny bil),A,340
Ford,Explorer,379900,2024,El,-,(ny bil),A,340
Ford,Explorer,359900,2024,El,-,(ny bil),A,286
Ford,Explorer,359900,2024,El,-,(ny bil),A,340
Ford,Explorer,339900,2024,El,-,(ny bil),A,286
Ford,Mondeo,164900,2015,Benzin,2015,98000,M,160
Ford,Explorer,339900,2024,El,-,(ny bil),A,286
Ford,Explorer,359900,2024,El,-,(ny bil),A,340
Ford,Explorer,359900,2024,El,-,(ny bil),A,286
Ford,Explorer,379900,2024,El,-,(ny bil),A,340
Ford,Focus,119800,2017,Benzin,2017,98000,M,150
Ford,Explorer,339900,2024,El,-,(ny bil),A,286
Ford,Explorer,359900,2024,El,-,(ny bil),A,340
Ford,Explorer,359900,2024,El,-,(ny bil),A,286
Ford,EcoSport,139900,2018,Benzin,2018,69000,M,125
Ford,Puma,184700,2020,Benzin,2020,34000,M,125
Ford,Fiesta,29900,2012,Benzin,2012,244000,M,60
Ford,Fiesta,64700,2013,Benzin,2013,108000,M,100
Ford,Fiesta,125000,2018,Benzin,2017,76000,M,100
Ford,Mondeo,189900,2018,Diesel,2018,123000,A,180
Ford,Focus C-MAX,19990,2007,Diesel,2007,336000,M,115
Ford,Mustang Mach-E,319800,2023,El,2023,5000,A,269
Ford,B-MAX,104800,2016,Benzin,2016,91000,M,100
Ford,Mondeo,209500,2019,Diesel,2019,106500,A,150
Ford,Ka,22900,2008,Benzin,2008,89000,M,70
Ford,Fiesta,164900,2021,Benzin,2021,77000,M,125
Ford,Kuga,224800,2019,Diesel,2019,99000,A,150
Ford,Mondeo,199900,2019,Diesel,2019,92000,A,150
Ford,Fiesta,199900,2019,Benzin,2019,109000,M,200
Ford,Mustang Mach-E,444700,2023,El,2024,2000,A,294
Ford,Mondeo,149900,2015,Diesel,2015,171000,M,180
Ford,Focus,299000,2023,Benzin,2023,17000,A,125
Ford,Fiesta,189900,2023,Benzin,2023,12000,M,125
Ford,Fiesta,239990,2022,Benzin,2022,29000,A,125
Ford,S-MAX,259900,2020,Diesel,2020,74000,A,150
Ford,Fiesta,250000,2022,Benzin,2022,10000,A,125
Ford,Focus,149900,2016,Benzin,2016,103000,A,125
Ford,Focus,169900,2019,Benzin,2019,47000,M,125
Ford,Mustang Mach-E,410095,2023,El,-,(ny bil),A,269
Ford,Focus,189900,2021,Diesel,2021,110000,A,120
Ford,Mustang,269900,2004,Benzin,2004,90000,M,300
Ford,Mondeo,174900,2017,Diesel,2017,165000,A,180
Ford,Mustang Mach-E,506900,2023,El,2024,10,A,351
Ford,B-MAX,89500,2016,Benzin,2016,143000,M,100
Ford,S-MAX,199900,2015,Benzin,2016,109000,M,160
Ford,Fiesta,84900,2014,Benzin,2015,81000,M,100
Ford,S-MAX,229900,2019,Benzin,2019,89000,M,165
Ford,Ka,54800,2012,Benzin,2013,105000,M,69
Ford,Focus,199900,2018,Benzin,2018,79000,A,150
Ford,C-MAX,109900,2017,Benzin,2017,162000,M,125
Ford,Mondeo,189900,2017,Diesel,2018,137000,A,180
Ford,Fiesta,104800,2017,Benzin,2017,83000,M,125
Ford,EcoSport,159500,2019,Benzin,2019,60000,M,140
Ford,Focus,229900,2020,Benzin,2020,71000,A,182
Ford,Fiesta,179900,2019,Benzin,2019,9000,A,100
Ford,Focus,334900,2023,Benzin,2023,14000,A,125
Ford,Fiesta,229900,2023,Benzin,-,(ny bil) 10,M,125
Ford,Fiesta,244500,2022,Benzin,2022,11000,A,125
Ford,Kuga,149800,2017,Diesel,2017,132000,M,120
Ford,Mustang Mach-E,409900,2023,El,2023,2200,A,269
Ford,Focus,179500,2019,Benzin,2019,84500,M,150
Ford,Focus,189700,2019,Benzin,2019,98000,A,150
Ford,B-MAX,109900,2015,Benzin,2015,125000,A,105
Ford,Kuga,409900,2022,Diesel,2022,150,A,120
Ford,Focus,269900,2023,Benzin,2022,19000,M,155
Ford,Focus,114500,2015,Benzin,2015,86000,M,125
Ford,Mustang Mach-E,369900,2022,El,2023,16850,A,294
Ford,Mustang Mach-E,399900,2022,El,2022,16000,A,351
Ford,Fiesta,24900,2007,Benzin,2007,189000,M,70
Ford,Puma,269900,2023,Benzin,2023,10,M,125
Ford,Mustang Mach-E,554990,2022,El,2024,(ny bil) 10,A,487
Ford,Fiesta,94900,2015,Benzin,2015,145000,M,140
Ford,Galaxy,309900,2018,Diesel,2018,97000,A,180
Ford,Transit 300S Kombi,88888,2007,Diesel,2007,289000,M,85
Ford,Ka,21800,2011,Benzin,2011,282000,M,69
Ford,C-MAX,89900,2015,Diesel,2014,93000,M,115
Ford,S-MAX,319900,2019,Diesel,2019,142000,A,190
Ford,Fiesta,64900,2015,Benzin,2014,158000,M,125
Ford,Mondeo,39900,2007,Benzin,2007,98000,M,170
Ford,S-MAX,269900,2018,Benzin,2018,1000,M,160
Ford,Mondeo,22900,2004,Benzin,2004,161000,M,145
Ford,S-MAX,249800,2017,Benzin,2017,1000,M,160
Ford,Galaxy,63000,2011,Diesel,2011,304000,A,163
Ford,S-MAX,190000,2017,Benzin,2017,120000,M,160
Ford,Focus,39000,2008,Diesel,2008,208000,M,109
Ford,Mondeo,159900,2016,Benzin,2016,133000,A,160
Ford,Fiesta,164900,2019,Benzin,2019,39000,M,140
Ford,Focus,264900,2023,Benzin,2023,13000,M,125
Ford,Kuga,134000,2017,Benzin,2017,1460000,M,150
Ford,Fiesta,129900,2018,Benzin,2018,82000,M,125
Ford,Puma,209900,2020,Benzin,2020,38000,M,125
Ford,S-MAX,174700,2017,Benzin,2017,111000,M,160
Ford,C-MAX,154900,2016,Benzin,2015,99000,A,182
Ford,S-MAX,249900,2020,Diesel,2020,90000,A,150
Ford,Galaxy,54900,2010,Diesel,2010,311000,A,140
Ford,Mustang Mach-E,499900,2023,El,2024,14,A,351
Ford,Fiesta,69900,2015,Benzin,2015,131000,M,80
Ford,Mustang Mach-E,554990,2022,El,2024,(ny bil) 10,A,487
Ford,Focus,222700,2021,Benzin,2021,30500,M,125
Ford,Focus,89900,2016,Benzin,2016,156000,A,125
Ford,Mondeo,164900,2017,Diesel,2017,187000,A,180
Ford,Fiesta,56000,2014,Benzin,2014,186000,M,125
Ford,Fiesta,99980,2016,Benzin,2016,107500,M,140
Ford,C-MAX,119900,2017,Benzin,2017,110000,M,125
Ford,S-MAX,289900,2020,Diesel,2020,80000,A,150
Ford,Fiesta,129900,2018,Benzin,2018,119000,M,100
Ford,Mustang,324500,2015,Benzin,2016,94000,M,317
Ford,Fiesta,99800,2017,Benzin,2017,56000,M,125
Ford,Mondeo,129900,2015,Diesel,2016,117000,M,120
Ford,Mondeo,19900,2005,Benzin,2005,247000,M,125
Ford,Puma,189800,2021,Benzin,2021,40000,M,125
Ford,Fiesta,117900,2019,Benzin,2019,86000,M,100
Ford,Mustang Mach-E,424900,2023,El,2024,4000,A,294
Ford,Mondeo,19900,2006,Diesel,2007,301000,M,130
Ford,Focus,227995,2019,Benzin,2019,56000,A,150
Ford,Fiesta,134700,2018,Benzin,2018,65000,M,100
Ford,Fiesta,34900,2011,Diesel,2011,305000,M,95
Ford,Focus,108000,2015,Benzin,2016,130000,M,125
Ford,Fiesta,129900,2017,Benzin,2017,55000,M,100
Ford,Mondeo,159800,2017,Benzin,2017,139000,A,160
Ford,Mondeo,129900,2017,Benzin,2016,144000,M,160
Ford,Kuga,124900,2016,Benzin,2016,149000,M,150
Ford,Mustang Mach-E,359800,2022,El,2022,17000,A,351
Ford,Fiesta,125000,2019,Benzin,2019,117000,M,95
Ford,Mustang Mach-E,449000,2023,El,2024,(ny bil) 100,A,294
Ford,C-MAX,139900,2016,Benzin,2016,168000,A,150
Ford,Fiesta,79900,2016,Benzin,2016,98000,M,125
Ford,Fiesta,54000,2013,Benzin,2013,140000,M,100
Ford,Focus,29500,2003,Benzin,2003,176000,A,100
Ford,Mondeo,199900,2019,Diesel,2019,88032,A,150
Ford,Transit Custom Kombi 320L,559900,2022,Diesel,2022,18000,M,130
Ford,Mustang Mach-E,499900,2023,El,2023,0,A,487
Ford,S-MAX,249900,2019,Diesel,2019,104000,A,190
Ford,Focus,114900,2017,Benzin,2017,126000,M,125
Ford,Focus,219900,2019,Benzin,2019,55200,M,150
Ford,Grand C-MAX,49900,2012,Diesel,2012,334000,A,140
Ford,Mondeo,209900,2019,Diesel,2019,120000,A,150
Ford,Fiesta,162900,2021,Benzin,2021,39000,M,125
Ford,Mustang,509995,2018,Benzin,2018,135000,A,450
Ford,C-MAX,99900,2016,Benzin,2016,156000,M,125
Ford,Fiesta,150000,2018,Benzin,2018,40574,M,140
Ford,Focus,189900,2019,Benzin,2020,14000,M,125
Ford,Mondeo,69900,2010,Benzin,2010,177000,A,203
Ford,Focus,299900,2023,Benzin,2022,14000,A,125
Ford,Focus,119900,2017,Diesel,2017,161000,A,120
Ford,Fiesta,44980,2009,Benzin,2009,122000,M,60
Ford,S-MAX,175000,2018,Diesel,2018,197000,M,150
Ford,Kuga,199900,2018,Benzin,2018,73000,A,182
Ford,Focus,99800,2018,Benzin,2018,198000,M,125
Ford,EcoSport,137900,2018,Benzin,2018,64000,M,140
Ford,Puma,269900,2022,Benzin,2023,10753,M,125
Ford,Fiesta,169900,2018,Benzin,2018,38000,M,140
Ford,Focus,124900,2016,Benzin,2016,144000,A,150
Ford,Puma,269900,2022,Benzin,2023,12000,A,125
Ford,Focus,159900,2018,Benzin,2018,106000,M,150
Ford,Mustang Mach-E,500000,2022,El,2023,12000,A,487
Ford,Fiesta,129500,2018,Benzin,2018,126000,M,140
Ford,S-MAX,239900,2018,Benzin,2018,76000,M,160
Ford,Mondeo,217900,2018,Diesel,2018,92000,A,180
Ford,Grand C-MAX,89700,2017,Diesel,2017,196000,A,120
Ford,Focus,159800,2019,Diesel,2018,102000,M,120
Ford,Fiesta,44900,2012,Benzin,2011,196000,M,60
Ford,Fiesta,38900,2012,Benzin,2012,257000,M,82
Ford,Fiesta,32900,2007,Benzin,2007,167000,M,70
Ford,Focus,309900,2023,Benzin,2023,21000,A,125
Ford,Fiesta,129500,2020,Diesel,2020,104000,M,85
Ford,Ka,44900,2015,Benzin,2014,111000,M,69
Ford,Focus,59900,2011,Benzin,2011,197000,M,105
Ford,S-MAX,239900,2020,Diesel,2020,88000,M,150
Ford,Mondeo,79900,2015,Diesel,2015,336000,A,180
Ford,Fiesta,84600,2014,Benzin,2014,58000,M,100
Ford,Fiesta,89990,2016,Benzin,2017,87000,M,125
Ford,Galaxy,229900,2017,Diesel,2017,147000,A,180
Ford,Puma,199999,2021,Benzin,2022,41000,M,125
Ford,Puma,184800,2021,Benzin,2021,72000,M,125
Ford,Fiesta,46038,2015,Benzin,2015,196000,M,80
Ford,Fiesta,226900,2022,Benzin,2022,36000,A,125
Ford,Puma,309900,2022,Benzin,2024,10,A,125
Ford,Fiesta,124700,2018,Benzin,2018,82000,M,100
Ford,Focus,159000,2021,Diesel,2020,140000,A,120
Ford,Fiesta,50000,2016,Benzin,2016,214000,M,80
Ford,Focus,16400,2009,Diesel,2009,388582,M,90
Ford,Focus,79700,2017,Diesel,2017,212000,M,120
Ford,Grand C-MAX,44900,2013,Diesel,2012,338000,A,140
Ford,Ka,39999,2010,Benzin,2010,58000,M,69
Ford,Edge,299800,2017,Diesel,2016,117000,A,210
Ford,Focus,204900,2021,Benzin,2020,53000,M,125
Ford,S-MAX,299900,2020,Diesel,2020,161000,A,150
Ford,Mustang Mach-E,267000,2021,El,2021,48000,A,269
Ford,Focus,250000,2020,Diesel,2020,110000,A,120
Ford,Thunderbird,249900,2003,Benzin,2003,87000,A,284
Ford,Focus,170000,2016,Benzin,2016,49000,A,150
Ford,Fiesta,159900,2021,Benzin,2021,38909,M,155
Ford,Mondeo,9990,2006,Benzin,2006,344000,M,145
Ford,Fiesta,129900,2019,Benzin,2019,62000,M,100
Ford,Fiesta,216900,2019,Benzin,2019,82148,M,200
Ford,Fiesta,49800,2014,Benzin,2013,226000,M,100
Ford,Focus,224900,2019,Benzin,2019,76000,A,182
Ford,Fiesta,70000,2016,Benzin,2016,124000,M,125
Ford,C-MAX,139900,2018,Benzin,2018,185000,M,150
Ford,S-MAX,44900,2011,Diesel,2011,395000,A,163
Ford,Fiesta,229900,2023,Benzin,-,(ny bil),M,125
Ford,Grand C-MAX,109900,2014,Diesel,2014,212000,A,163
Ford,Fiesta,229900,2023,Benzin,-,(ny bil),M,125
Ford,S-MAX,169995,2017,Diesel,2017,223000,A,150
Ford,Focus,149900,2019,Diesel,2019,143000,A,120
Ford,Fiesta,67900,2015,Benzin,2016,163000,M,80
Ford,Focus,164900,2019,Benzin,2019,110000,M,125
Ford,Fiesta,199800,2019,Benzin,2019,80096,M,200
Ford,Focus,99899,2016,Benzin,2016,141800,M,125
Ford,Focus,199900,2019,Benzin,2019,72000,A,125
Ford,Mustang Mach-E,549900,2022,El,2022,13000,A,487
Ford,Explorer,359900,2024,El,-,(ny bil),A,286
Ford,Fiesta,124900,2018,Benzin,2018,77000,M,100
Ford,Fiesta,64000,2012,Benzin,2012,56000,M,60
Ford,Focus,129800,2017,Benzin,2017,133000,M,125
Ford,Fiesta,83900,2016,Benzin,2016,119000,M,125
Ford,C-MAX,169500,2018,Benzin,2018,124500,M,150
Ford,Galaxy,324900,2018,Diesel,2018,142000,A,210
Ford,Fiesta,139500,2020,Diesel,2020,92800,M,85
Ford,C-MAX,139800,2016,Benzin,2015,61000,M,125
Ford,Focus,262995,2023,Benzin,2023,14000,M,125
Ford,Focus,149900,2018,Diesel,2018,127000,A,120
Ford,Focus,65000,2011,Benzin,2011,90000,M,105
Ford,Transit 300S Kombi,150000,2008,Diesel,2008,96000,M,85
Ford,Focus,149495,2018,Benzin,2018,82000,M,125
Ford,Mustang Mach-E,235000,2021,El,2021,189000,A,294
Ford,Fiesta,122700,2019,Benzin,2019,78000,M,100
Ford,Fiesta,124900,2017,Benzin,2017,65000,M,100
Ford,Mondeo,149900,2016,Benzin,2016,168000,A,240
Ford,S-MAX,179800,2017,Benzin,2017,111000,M,160
Ford,Mustang,349000,1969,Benzin,1969,99000,A,220
Ford,Fiesta,99800,2015,Benzin,2016,128000,A,100
Ford,C-MAX,57900,2009,Diesel,2009,138000,M,90
Ford,Fiesta,89900,2015,Benzin,2015,94800,M,125
Ford,Mustang Mach-E,359900,2023,El,2023,12000,A,294
Ford,Puma,199800,2020,Benzin,2020,64500,A,125
Ford,Mustang Mach-E,359900,2023,El,2023,11000,A,294
Ford,Galaxy,259900,2017,Diesel,2017,189000,A,180
Ford,Focus,164800,2020,Diesel,2019,175000,M,120
Ford,Focus,174000,2019,Benzin,2018,66000,A,125
Ford,S-MAX,259900,2018,Diesel,2018,149000,A,180
Ford,S-MAX,274900,2019,Diesel,2019,113000,A,150
Ford,Focus,39900,2011,Diesel,2011,275000,M,115
Ford,Puma,289900,2022,Benzin,2023,8700,A,125
Ford,Focus,219900,2019,Benzin,2019,53000,M,150
Ford,Fiesta,43999,2014,Benzin,2014,207000,M,65
Ford,Kuga,359900,2022,Diesel,2022,27139,A,120
Ford,Fiesta,69800,2015,Benzin,2015,153000,M,125
Ford,Focus,160000,2019,Benzin,2019,87000,M,125
Ford,Kuga,199000,2019,Diesel,2019,82000,A,120
Ford,Fiesta,70000,2014,Benzin,2014,64000,M,100
Ford,Focus,169900,2019,Diesel,2019,165000,A,150
Ford,Focus,249000,2022,Benzin,2022,14000,M,125
Ford,Focus,79995,2015,Benzin,2015,144000,M,125
Ford,Focus,59700,2014,Diesel,2014,249000,A,115
Ford,Fiesta,79700,2018,Benzin,2017,248000,M,100
Ford,S-MAX,89900,2012,Diesel,2012,215000,A,140
Ford,Fiesta,159900,2020,Benzin,2020,70000,M,155
Ford,C-MAX,32700,2010,Diesel,2010,260000,M,109
Ford,Fiesta,74700,2013,Benzin,2013,70000,M,100
Ford,Fiesta,110000,2017,Benzin,2017,74000,M,140
Ford,Mondeo,64900,2011,Diesel,2011,176000,M,115
Ford,Kuga,385000,2022,Diesel,2022,38000,A,190
Ford,Puma,209500,2023,Benzin,2022,7000,M,125
Ford,Fiesta,38900,2015,Diesel,2013,282000,M,95
Ford,Kuga,229900,2019,Diesel,2019,117000,A,120
Ford,Mondeo,95000,2015,Diesel,2015,264000,A,150
Ford,Galaxy,165000,2016,Diesel,2016,206000,A,150
Ford,Mondeo,199800,2018,Diesel,2018,120000,A,150
Ford,Fiesta,124900,2018,Benzin,2018,63000,M,85
Ford,Fiesta,129900,2018,Benzin,2018,55000,M,100
Ford,Fiesta,76000,2014,Benzin,2015,110000,M,100
Ford,S-MAX,189500,2018,Diesel,2018,140000,A,150
Ford,S-MAX,229500,2019,Diesel,2018,85000,A,150
Ford,Fiesta,88700,2017,Benzin,2017,73500,M,140
Ford,Focus,369900,2024,Benzin,2024,2000,A,155
Ford,Fiesta,34900,2009,Diesel,2009,203000,M,90
Ford,S-MAX,379900,2019,Diesel,2020,76000,A,240
Ford,Fiesta,36900,2012,Benzin,2012,246000,M,82
Ford,C-MAX,44900,2011,Diesel,2011,273000,M,115
Ford,Fiesta,139900,2016,Benzin,2015,118000,M,182
Ford,Transit 300S Kombi,169900,2013,Diesel,2013,37000,M,100
Ford,S-MAX,189800,2016,Benzin,2016,130000,M,160
Ford,Fiesta,34800,2010,Benzin,2010,199,M,96
Ford,Focus C-MAX,19900,2006,Benzin,2006,238000,M,100
Ford,Focus,149900,2018,Benzin,2018,105000,M,125
Ford,Focus,169500,2020,Diesel,2019,93000,M,120
Ford,Mondeo,119900,2015,Benzin,2015,239000,A,160
Ford,Focus,89999,2013,Diesel,2013,171000,M,140
Ford,Focus,104900,2018,Diesel,2018,161000,M,120
Ford,Fiesta,114900,2019,Benzin,2019,42000,M,85
Ford,Fiesta,64700,2013,Benzin,2013,159000,M,125
Ford,Ka,24900,2010,Benzin,2010,191000,M,69
Ford,Focus,269500,2023,Benzin,2023,18471,M,125
Ford,Mondeo,52900,2009,Diesel,2009,219000,M,115
Ford,Mondeo,64800,2008,Diesel,2008,235000,M,175
Ford,Galaxy,109900,2014,Diesel,2014,223000,A,163
